Video,Frame,Persona,Articulación,X,Y,Confianza
0,117,0,23,1084.8188,529.42255,0.84600115
0,117,0,24,1063.759,513.6297,0.8560187
0,118,0,0,1105.5385,168.20383,0.74534804
0,118,0,1,1069.1271,199.54405,0.90012217
0,118,0,2,1063.6617,194.2426,0.96465194
0,118,0,3,1105.7966,194.32802,0.9395025
0,118,0,4,1184.0972,194.36653,0.97994626
0,118,0,5,1079.6025,204.73734,0.84701663
0,118,0,6,1105.4822,257.2819,0.8192638
0,118,0,7,1116.1356,278.17087,0.86124074
0,118,0,8,1074.3005,330.5243,0.88472205
0,118,0,9,1068.8844,330.47162,0.93668056
0,118,0,10,1074.1737,424.71332,0.9224923
0,118,0,11,1074.2277,518.93176,0.9181011
0,118,0,12,1084.8049,330.51102,0.86682373
0,118,0,13,1084.8516,419.63953,0.8616322
0,118,0,14,1074.3727,508.46695,0.8565108
0,118,0,15,1100.4398,157.5986,0.82592034
0,118,0,16,1105.6227,173.36081,0.06449078
0,118,0,17,1074.4658,152.53508,0.93787736
0,118,0,18,0.0,0.0,0.0
0,118,0,19,1100.5824,534.628,0.42638505
0,118,0,20,1105.5452,524.2032,0.42878166
0,118,0,21,1068.979,508.68555,0.5235257
0,118,0,22,1105.8501,540.05145,0.785211
0,118,0,23,1090.0288,545.23804,0.76953554
0,118,0,24,1069.0038,524.4474,0.84672
0,119,0,0,1105.5409,178.71306,0.7575207
0,119,0,1,1074.3794,210.12347,0.9027025
0,119,0,2,1063.9454,204.85014,0.9181565
0,119,0,3,1116.084,194.18268,0.95094
0,119,0,4,1184.339,178.7392,0.9842774
0,119,0,5,1090.035,220.3705,0.8690856
0,119,0,6,1126.6654,231.02602,0.63430506
0,119,0,7,1163.3597,210.07011,0.5379487
0,119,0,8,1079.5287,346.1469,0.9155566
0,119,0,9,1069.0044,346.15875,0.9499033
0,119,0,10,1074.2292,445.59537,0.9330657
0,119,0,11,1079.3552,539.9746,0.8892865
0,119,0,12,1095.1709,346.11514,0.8968751
0,119,0,13,1084.7804,440.45508,0.85872173
0,119,0,14,1079.4025,524.22314,0.82454497
0,119,0,15,1100.2828,173.22794,0.7973807
0,119,0,16,1105.7972,178.41684,0.1278388
0,119,0,17,1074.4447,173.3613,0.9004756
0,119,0,18,0.0,0.0,0.0
0,119,0,19,1100.5815,550.5513,0.40070334
0,119,0,20,1105.7228,545.3225,0.4041851
0,119,0,21,1069.0431,529.5405,0.48790663
0,119,0,22,1116.0665,566.0677,0.84716785
0,119,0,23,1095.1091,566.2952,0.83178806
0,119,0,24,1074.2135,550.49005,0.8343096
0,120,0,0,1105.5834,199.53883,0.81580144
0,120,0,1,1074.2345,231.04944,0.9179233
0,120,0,2,1063.7657,225.92882,0.93202734
0,120,0,3,1116.1318,199.54036,0.89103127
0,120,0,4,1179.0457,157.76105,0.8812053
0,120,0,5,1089.8358,236.18594,0.84246606
0,120,0,6,1131.7854,204.73753,0.3267756
0,120,0,7,1178.9374,162.96886,0.28802577
0,120,0,8,1079.4807,356.86502,0.88139224
0,120,0,9,1069.0304,361.80768,0.9189826
0,120,0,10,1074.3492,461.27835,0.9015209
0,120,0,11,1079.576,555.675,0.9125892
0,120,0,12,1095.111,361.75534,0.87373966
0,120,0,13,1095.0892,456.26657,0.853774
0,120,0,14,1079.6727,540.0777,0.8331194
0,120,0,15,1095.3541,189.16612,0.8764661
0,120,0,16,1105.8516,194.13817,0.2090534
0,120,0,17,1069.0687,189.28589,0.9611819
0,120,0,18,0.0,0.0,0.0
0,120,0,19,1105.8042,571.3868,0.40994897
0,120,0,20,1110.9059,560.9711,0.4346063
0,120,0,21,1074.1322,545.24225,0.51175296
0,120,0,22,1116.2968,576.7214,0.824024
0,120,0,23,1100.3582,581.87994,0.8174675
0,120,0,24,1074.2719,566.0657,0.84636664
0,121,0,0,1105.6482,215.08652,0.6801058
0,121,0,1,1074.3757,251.80266,0.85663
0,121,0,2,1074.4269,241.5336,0.89998907
0,121,0,3,1126.6686,210.0976,0.8727096
0,121,0,4,1173.8655,157.5719,0.9018608
0,121,0,5,1079.3728,257.08618,0.7770772
0,121,0,6,1142.265,220.49567,0.17516385
0,121,0,7,1163.3999,173.2636,0.13365224
0,121,0,8,1079.4294,382.85324,0.869095
0,121,0,9,1074.218,382.88898,0.9060443
0,121,0,10,1079.4049,482.3636,0.91504645
0,121,0,11,1084.8782,581.85645,0.8840986
0,121,0,12,1089.8286,382.7781,0.84396887
0,121,0,13,1089.924,482.2883,0.8471734
0,121,0,14,1084.6654,571.3984,0.83167964
0,121,0,15,1100.3433,204.8121,0.76958156
0,121,0,16,1110.8771,199.60728,0.11008745
0,121,0,17,1074.3385,215.17378,0.9088777
0,121,0,18,0.0,0.0,0.0
0,121,0,19,1110.9492,597.73834,0.40049133
0,121,0,20,1111.0598,597.47394,0.40651467
0,121,0,21,1074.1613,582.00543,0.500129
0,121,0,22,1126.6409,602.9911,0.8544925
0,121,0,23,1105.7938,608.16394,0.8627962
0,121,0,24,1079.5326,592.48456,0.81438476
0,122,0,0,1105.5038,225.58177,0.5567587
0,122,0,1,1084.59,267.7037,0.8585639
0,122,0,2,1079.5707,262.53098,0.9174515
0,122,0,3,1126.7428,220.43413,0.86805546
0,122,0,4,1158.2273,162.9962,0.89845455
0,122,0,5,1084.6476,273.03107,0.7985061
0,122,0,6,1100.3918,335.7051,0.18566418
0,122,0,7,1126.6067,377.74326,0.14068635
0,122,0,8,1079.5317,398.55582,0.87655663
0,122,0,9,1074.354,398.60693,0.8961358
0,122,0,10,1079.5934,498.22473,0.8767739
0,122,0,11,1089.9714,602.8367,0.8904801
0,122,0,12,1084.8356,398.5015,0.85595214
0,122,0,13,1090.09,498.05576,0.8192166
0,122,0,14,1084.782,592.36914,0.8121796
0,122,0,15,1095.2816,220.4257,0.6357432
0,122,0,16,1105.7797,215.37247,0.10321783
0,122,0,17,1074.3734,225.76692,0.8912839
0,122,0,18,0.0,0.0,0.0
0,122,0,19,1111.067,623.7959,0.3651167
0,122,0,20,1116.0869,613.2129,0.36395317
0,122,0,21,1074.3135,602.742,0.50967604
0,122,0,22,1126.6613,628.99365,0.81619716
0,122,0,23,1110.8411,634.16956,0.8427174
0,122,0,24,1079.6176,613.34924,0.8156219
0,123,0,0,1105.6998,246.64449,0.44768533
0,123,0,1,1079.6595,293.66956,0.8453318
0,123,0,2,1079.6216,288.62286,0.887911
0,123,0,3,1116.327,236.32759,0.81629974
0,123,0,4,1142.1575,188.98558,0.8593724
0,123,0,5,1079.5817,293.94684,0.7947351
0,123,0,6,1126.6091,236.09349,0.4212082
0,123,0,7,1142.2986,194.34055,0.4578018
0,123,0,8,1079.4083,424.73648,0.860133
0,123,0,9,1074.3434,424.7216,0.8920615
0,123,0,10,1084.688,524.12775,0.90058017
0,123,0,11,1090.0939,629.01917,0.885165
0,123,0,12,1084.6886,424.6609,0.8424243
0,123,0,13,1095.0453,524.20245,0.8568351
0,123,0,14,1084.8137,618.5835,0.82519376
0,123,0,15,1100.3539,241.34064,0.5134755
0,123,0,16,1111.0238,236.2595,0.07614317
0,123,0,17,1079.6754,251.88104,0.76265275
0,123,0,18,0.0,0.0,0.0
0,123,0,19,1116.1575,649.9327,0.33857298
0,123,0,20,1121.3047,644.73553,0.35478094
0,123,0,21,1074.247,634.1369,0.51180494
0,123,0,22,1137.0743,655.1813,0.8965347
0,123,0,23,1111.1218,655.4136,0.8933023
0,123,0,24,1084.6334,639.6505,0.8134982
0,124,0,0,1116.0724,288.5151,0.6769276
0,124,0,1,1090.0408,325.40472,0.87779456
0,124,0,2,1074.1278,330.38858,0.8998334
0,124,0,3,1095.3539,278.1914,0.8394311
0,124,0,4,1116.0719,225.85214,0.8558367
0,124,0,5,1100.5793,330.443,0.8652169
0,124,0,6,1121.49,278.00522,0.6424283
0,124,0,7,1131.7285,236.1779,0.7075872
0,124,0,8,1084.649,461.3451,0.85685605
0,124,0,9,1074.1261,461.34332,0.8930505
0,124,0,10,1084.6154,560.7554,0.8972172
0,124,0,11,1095.1318,660.43085,0.8971009
0,124,0,12,1100.2832,456.31213,0.8786569
0,124,0,13,1095.3151,555.70026,0.8584231
0,124,0,14,1095.071,644.7828,0.82993877
0,124,0,15,1105.7001,278.24652,0.7108985
0,124,0,16,1116.3046,278.12277,0.25636292
0,124,0,17,1084.7898,293.83163,0.6524382
0,124,0,18,0.0,0.0,0.0
0,124,0,19,1126.5623,676.072,0.42858395
0,124,0,20,1131.713,665.61017,0.42180246
0,124,0,21,1079.5936,655.2182,0.469962
0,124,0,22,1137.1057,681.5702,0.88765866
0,124,0,23,1116.0962,686.82355,0.8990918
0,124,0,24,1084.7968,671.0471,0.8147842
0,125,0,0,1110.9454,325.39374,0.5357858
0,125,0,1,1095.0737,361.80933,0.8331176
0,125,0,2,1074.339,356.81146,0.83790463
0,125,0,3,1105.8164,320.11072,0.7074352
0,125,0,4,1110.9523,272.82184,0.6698207
0,125,0,5,1105.6808,361.8638,0.8152769
0,125,0,6,1131.8438,319.86926,0.5545607
0,125,0,7,1121.3896,267.7555,0.58790416
0,125,0,8,1084.7434,487.5744,0.8378563
0,125,0,9,1074.1373,487.69904,0.87591404
0,125,0,10,1089.8562,592.30273,0.8609893
0,125,0,11,1100.3766,697.0115,0.8957309
0,125,0,12,1100.3866,487.52402,0.8588806
0,125,0,13,1100.462,587.1184,0.836273
0,125,0,14,1100.4032,681.5423,0.80706817
0,125,0,15,1105.5371,320.02234,0.5524738
0,125,0,16,1111.0396,319.9992,0.25249535
0,125,0,17,1084.6699,330.59882,0.4773504
0,125,0,18,0.0,0.0,0.0
0,125,0,19,1131.8463,712.8905,0.43348745
0,125,0,20,1136.9791,702.304,0.4369773
0,125,0,21,1090.0039,691.99286,0.45276484
0,125,0,22,1137.2417,718.09454,0.84792864
0,125,0,23,1121.2832,723.3876,0.8743249
0,125,0,24,1090.0977,707.702,0.8066237
0,126,0,0,1110.8037,361.9101,0.6236939
0,126,0,1,1090.106,398.541,0.87305254
0,126,0,2,1074.1664,398.3828,0.8654067
0,126,0,3,1095.1615,351.5078,0.7462501
0,126,0,4,1095.258,299.07043,0.76026654
0,126,0,5,1105.6285,398.60535,0.8698457
0,126,0,6,1131.8885,351.59995,0.72013605
0,126,0,7,1121.489,309.5941,0.7416681
0,126,0,8,1084.6735,524.4443,0.8209079
0,126,0,9,1074.2672,529.4408,0.8683679
0,126,0,10,1095.3018,634.3335,0.84615815
0,126,0,11,1105.5865,739.1779,0.8599105
0,126,0,12,1095.2208,524.3592,0.83437455
0,126,0,13,1100.6118,634.164,0.81951994
0,126,0,14,1100.5455,733.7875,0.78225505
0,126,0,15,1100.5302,356.55267,0.6462644
0,126,0,16,1116.1718,351.55,0.35213867
0,126,0,17,1079.6327,361.99814,0.50812006
0,126,0,18,1110.9005,351.45724,0.05902413
0,126,0,19,1142.3633,765.27936,0.38433096
0,126,0,20,1142.4528,754.8436,0.3839388
0,126,0,21,1089.8235,749.39557,0.43498054
0,126,0,22,1152.742,765.3003,0.75842845
0,126,0,23,1126.7437,770.5806,0.7482488
0,126,0,24,1100.2693,754.84216,0.7381129
0,127,0,0,1110.9028,403.98206,0.49486697
0,127,0,1,1089.8817,445.61093,0.84915775
0,127,0,2,1079.4363,445.6716,0.87023216
0,127,0,3,1131.7701,398.45914,0.7912553
0,127,0,4,1105.8093,346.23804,0.6730151
0,127,0,5,1089.9911,440.64093,0.799224
0,127,0,6,1116.0715,393.42572,0.5798438
0,127,0,7,1100.4711,346.31592,0.5290493
0,127,0,8,1089.9756,576.6761,0.80980706
0,127,0,9,1084.8162,576.7996,0.83787555
0,127,0,10,1100.6162,681.54443,0.86737865
0,127,0,11,1105.8098,786.16595,0.8877498
0,127,0,12,1095.1976,571.60803,0.80836344
0,127,0,13,1105.6501,681.33606,0.8054389
0,127,0,14,1105.7567,770.4994,0.7953042
0,127,0,15,1105.6028,398.803,0.52112013
0,127,0,16,1116.1637,398.62427,0.16196811
0,127,0,17,1089.8939,409.1744,0.5591284
0,127,0,18,0.0,0.0,0.0
0,127,0,19,1147.5281,781.0315,0.39477336
0,127,0,20,1142.3672,775.7338,0.39070576
0,127,0,21,1095.2584,786.0532,0.41372776
0,127,0,22,1147.7023,796.69775,0.80828273
0,127,0,23,1131.9896,807.0994,0.8147026
0,127,0,24,1100.4673,801.85034,0.81535345
0,128,0,0,1116.3091,451.10297,0.27055264
0,128,0,1,1095.0315,492.8812,0.7402417
0,128,0,2,1095.1395,487.74887,0.86115825
0,128,0,3,1126.6147,435.1447,0.83545953
0,128,0,4,1095.1995,377.5875,0.7666449
0,128,0,5,1079.5803,498.0207,0.6914236
0,128,0,6,1116.2118,435.3337,0.38117978
0,128,0,7,1105.594,398.60983,0.31518814
0,128,0,8,1084.6873,623.73267,0.79986364
0,128,0,9,1089.93,623.71124,0.82986087
0,128,0,10,1110.7122,728.51556,0.89254177
0,128,0,11,1110.7478,833.2739,0.86915797
0,128,0,12,1079.6627,618.7198,0.8037502
0,128,0,13,1105.7528,723.3955,0.835185
0,128,0,14,1105.7725,817.75464,0.79486907
0,128,0,15,1110.9741,445.7256,0.27472985
0,128,0,16,0.0,0.0,0.0
0,128,0,17,1100.3109,461.37552,0.41528544
0,128,0,18,0.0,0.0,0.0
0,128,0,19,1152.8016,833.3083,0.3783573
0,128,0,20,1147.4608,828.0307,0.3650592
0,128,0,21,1089.9711,833.2028,0.41057444
0,128,0,22,1157.964,843.6609,0.8017648
0,128,0,23,1142.3827,849.132,0.7917866
0,128,0,24,1100.4382,843.9253,0.77334297
0,129,0,0,1121.365,497.99167,0.48196736
0,129,0,1,1105.4767,534.88336,0.81470984
0,129,0,2,1090.0117,529.7277,0.8205935
0,129,0,3,1121.537,487.58218,0.7781017
0,129,0,4,1100.4432,435.37915,0.8543675
0,129,0,5,1110.9032,534.8422,0.757952
0,129,0,6,1131.7692,482.44702,0.58107126
0,129,0,7,1105.8037,440.38336,0.57081527
0,129,0,8,1100.5442,676.01544,0.8673307
0,129,0,9,1095.1208,676.17896,0.85522467
0,129,0,10,1110.8969,780.88354,0.89802825
0,129,0,11,1110.9052,890.8821,0.866236
0,129,0,12,1105.7632,670.97833,0.84339124
0,129,0,13,1116.3528,780.8799,0.8422353
0,129,0,14,1121.2649,885.717,0.8323793
0,129,0,15,1110.9034,487.6502,0.5071461
0,129,0,16,1126.5847,482.49335,0.24340132
0,129,0,17,1100.2944,508.41544,0.4434383
0,129,0,18,0.0,0.0,0.0
0,129,0,19,1178.9078,911.93835,0.50380456
0,129,0,20,1168.6259,901.40173,0.4989832
0,129,0,21,1110.8331,896.3046,0.47080642
0,129,0,22,1163.3519,911.76056,0.7370082
0,129,0,23,1142.4651,916.98883,0.7003572
0,129,0,24,1105.5588,901.3558,0.7830131
0,130,0,0,1131.8046,550.4396,0.13614523
0,130,0,1,1095.1511,587.1813,0.7775962
0,130,0,2,1105.7089,576.7578,0.8712243
0,130,0,3,1131.851,524.42505,0.8226524
0,130,0,4,1095.0571,477.12057,0.8475362
0,130,0,5,1069.2145,597.4813,0.7970334
0,130,0,6,1110.8534,534.67554,0.2953538
0,130,0,7,1100.4225,508.59985,0.27814153
0,130,0,8,1100.3273,728.5621,0.90350044
0,130,0,9,1111.0403,728.47455,0.8778733
0,130,0,10,1131.797,828.1125,0.8587202
0,130,0,11,1121.4873,932.8126,0.83055425
0,130,0,12,1074.444,728.62067,0.87691987
0,130,0,13,1105.6145,828.1499,0.83536917
0,130,0,14,1105.8292,927.47375,0.7791405
0,130,0,15,1121.4769,545.1421,0.120732695
0,130,0,16,0.0,0.0,0.0
0,130,0,17,1105.828,550.3862,0.43469897
0,130,0,18,1079.4181,545.33844,0.12407462
0,130,0,19,1131.8269,932.9695,0.27080518
0,130,0,20,1121.4526,932.7715,0.24991831
0,130,0,21,1100.2986,938.04913,0.56361085
0,130,0,22,1152.7666,943.22943,0.55554056
0,130,0,23,1152.771,948.46075,0.6119007
0,130,0,24,1116.0709,943.2539,0.77836996
0,131,0,0,1100.4834,602.97424,0.48754582
0,131,0,1,1100.4067,644.6246,0.8392611
0,131,0,2,1084.7362,644.6481,0.8015166
0,131,0,3,1116.3132,587.1992,0.6486832
0,131,0,4,1090.0164,545.3699,0.67913026
0,131,0,5,1110.7592,639.64844,0.84422183
0,131,0,6,1126.7157,587.04865,0.75517046
0,131,0,7,1095.1375,545.1307,0.76712453
0,131,0,8,1100.4625,775.5861,0.84303355
0,131,0,9,1095.1553,775.6713,0.8135932
0,131,0,10,1110.8235,864.70166,0.79721403
0,131,0,11,1111.1425,938.1825,0.70063037
0,131,0,12,1105.6392,770.60114,0.80923754
0,131,0,13,1111.0996,864.7091,0.75575477
0,131,0,14,1116.1619,937.9588,0.6602989
0,131,0,15,1095.0991,602.681,0.45797527
0,131,0,16,1100.5366,597.5877,0.2951755
0,131,0,17,1084.8293,613.1988,0.3505695
0,131,0,18,1105.6136,608.0223,0.14028364
0,131,0,19,1121.4122,943.2874,0.34069636
0,131,0,20,1121.4598,943.23425,0.33391428
0,131,0,21,1116.1837,943.28796,0.51848644
0,131,0,22,1131.7847,948.4928,0.42602986
0,131,0,23,1121.4595,948.6668,0.41027376
0,131,0,24,1116.1454,948.5041,0.56668186
0,132,0,0,1116.1497,639.63104,0.24489102
0,132,0,1,1105.5493,686.75714,0.76026535
0,132,0,2,1100.5773,686.55115,0.8740639
0,132,0,3,1126.7905,628.98114,0.8028106
0,132,0,4,1084.7584,587.0403,0.8505743
0,132,0,5,1095.2201,692.003,0.62380093
0,132,0,6,1126.6637,629.1816,0.30686906
0,132,0,7,1090.0298,602.8861,0.3465672
0,132,0,8,1105.5651,828.1835,0.8226872
0,132,0,9,1105.7533,828.23047,0.8513885
0,132,0,10,1121.354,938.06665,0.72973967
0,132,0,11,1131.7852,1021.88403,0.21694382
0,132,0,12,1100.409,828.1946,0.75847846
0,132,0,13,1116.0789,932.82263,0.5999374
0,132,0,14,1126.6199,1006.28485,0.18446817
0,132,0,15,1110.7906,634.3801,0.2720838
0,132,0,16,1121.4426,629.11847,0.06804309
0,132,0,17,1100.2893,644.92456,0.5109196
0,132,0,18,0.0,0.0,0.0
0,132,0,19,1142.3157,1016.5891,0.07552697
0,132,0,20,1147.5035,1016.5406,0.081027046
0,132,0,21,1131.836,1011.3616,0.15330076
0,132,0,22,0.0,0.0,0.0
0,132,0,23,0.0,0.0,0.0
0,132,0,24,1131.8058,1021.9543,0.19178014
0,133,0,0,1105.7885,676.31586,0.24700093
0,133,0,1,1100.2644,723.33954,0.75419086
0,133,0,2,1105.5858,718.06946,0.9098699
0,133,0,3,1126.782,655.1049,0.8972502
0,133,0,4,1079.6216,618.5388,0.90154004
0,133,0,5,1079.503,728.6603,0.69502705
0,133,0,6,1121.3329,660.3356,0.2249785
0,133,0,7,1089.9437,639.47284,0.30864257
0,133,0,8,1100.4739,859.49896,0.84664184
0,133,0,9,1110.7081,859.55054,0.8617676
0,133,0,10,1111.0447,958.9124,0.72583824
0,133,0,11,1111.0566,1027.1951,0.14023994
0,133,0,12,1089.8867,859.4162,0.8070284
0,133,0,13,1100.5497,948.6865,0.6284329
0,133,0,14,1105.8202,1021.83734,0.14133488
0,133,0,15,1100.5535,670.86444,0.27534065
0,133,0,16,0.0,0.0,0.0
0,133,0,17,1089.8716,686.6494,0.59505653
0,133,0,18,0.0,0.0,0.0
0,133,0,19,0.0,0.0,0.0
0,133,0,20,0.0,0.0,0.0
0,133,0,21,1110.8922,1021.8548,0.11381167
0,133,0,22,0.0,0.0,0.0
0,133,0,23,0.0,0.0,0.0
0,133,0,24,1116.1055,1032.436,0.12561363
0,134,0,0,1105.7064,681.2051,0.24210827
0,134,0,1,1095.1921,723.3272,0.86637884
0,134,0,2,1105.7277,717.9568,0.9480234
0,134,0,3,1121.4937,660.4746,0.86758673
0,134,0,4,1079.4072,628.89685,0.9204537
0,134,0,5,1074.1957,733.617,0.81665283
0,134,0,6,1105.5889,676.15326,0.27886456
0,134,0,7,1079.4061,639.59283,0.3328658
0,134,0,8,1100.4983,859.4377,0.9157258
0,134,0,9,1111.1119,859.44104,0.8879425
0,134,0,10,1116.0973,953.8635,0.79263735
0,134,0,11,1111.0405,1032.2722,0.19766575
0,134,0,12,1079.6453,859.4128,0.8682453
0,134,0,13,1095.1511,948.6489,0.7133205
0,134,0,14,1100.5261,1021.9406,0.18656379
0,134,0,15,1100.3799,671.0365,0.2676198
0,134,0,16,0.0,0.0,0.0
0,134,0,17,1084.7742,686.7269,0.7381846
0,134,0,18,1063.7167,702.2258,0.11562567
0,134,0,19,0.0,0.0,0.0
0,134,0,20,0.0,0.0,0.0
0,134,0,21,1105.6849,1021.92065,0.14442454
0,134,0,22,0.0,0.0,0.0
0,134,0,23,0.0,0.0,0.0
0,134,0,24,1116.0837,1037.5026,0.16985932
0,135,0,0,1100.4374,655.35846,0.19654791
0,135,0,1,1089.8756,702.34906,0.81052566
0,135,0,2,1100.3949,697.08026,0.9246481
0,135,0,3,1105.7883,639.6003,0.8997564
0,135,0,4,1063.6676,597.76385,0.91506284
0,135,0,5,1069.205,717.914,0.74409074
0,135,0,6,1089.935,649.95374,0.3961249
0,135,0,7,1053.4097,613.18945,0.52986497
0,135,0,8,1105.6631,854.28046,0.90776694
0,135,0,9,1111.0963,854.2445,0.87886393
0,135,0,10,1121.2844,953.7378,0.72982305
0,135,0,11,1126.6508,1032.3948,0.17321354
0,135,0,12,1095.0704,854.31116,0.82388467
0,135,0,13,1105.8386,948.72375,0.658244
0,135,0,14,1121.3268,1021.9509,0.15858015
0,135,0,15,1095.186,655.0994,0.20061442
0,135,0,16,0.0,0.0,0.0
0,135,0,17,1079.4473,665.83136,0.6000214
0,135,0,18,1048.2174,686.5035,0.08832904
0,135,0,19,0.0,0.0,0.0
0,135,0,20,0.0,0.0,0.0
0,135,0,21,1121.3937,1021.9116,0.12782988
0,135,0,22,0.0,0.0,0.0
0,135,0,23,0.0,0.0,0.0
0,135,0,24,1131.7509,1037.6178,0.1564541
0,136,0,0,1079.5181,602.81866,0.47287986
0,136,0,1,1079.577,655.33435,0.7517475
0,136,0,2,1079.6465,650.15045,0.8500947
0,136,0,3,1068.9568,581.973,0.6667658
0,136,0,4,1026.9578,539.96704,0.71909094
0,136,0,5,1074.424,665.647,0.6555054
0,136,0,6,1063.6956,592.4098,0.28357726
0,136,0,7,1032.41,566.0093,0.36126965
0,136,0,8,1105.6211,801.78625,0.83755606
0,136,0,9,1110.8372,801.76575,0.82422394
0,136,0,10,1111.0785,901.31366,0.7696883
0,136,0,11,1110.8442,985.17786,0.4622463
0,136,0,12,1100.4006,801.76666,0.77321094
0,136,0,13,1105.5779,901.2738,0.65699697
0,136,0,14,1105.7218,969.4077,0.3844626
0,136,0,15,1069.1206,602.7643,0.52697384
0,136,0,16,1074.3733,597.56305,0.102849476
0,136,0,17,1063.7759,623.8496,0.7442746
0,136,0,18,1032.6096,639.5705,0.07481207
0,136,0,19,1121.338,985.23535,0.1864163
0,136,0,20,1121.3904,985.1433,0.17279494
0,136,0,21,1105.8352,974.6524,0.31741822
0,136,0,22,1131.9171,990.39734,0.27552122
0,136,0,23,1126.5497,1000.9011,0.26909018
0,136,0,24,1110.8732,990.41626,0.3873434
0,137,0,0,1063.7015,561.11005,0.5987675
0,137,0,1,1069.1396,618.6793,0.849669
0,137,0,2,1068.8628,613.5458,0.89485806
0,137,0,3,1063.7288,555.6468,0.79466736
0,137,0,4,1027.1211,498.157,0.8372322
0,137,0,5,1079.3898,618.7417,0.7327487
0,137,0,6,1058.6227,555.57404,0.3435016
0,137,0,7,1021.9773,519.11444,0.46674174
0,137,0,8,1105.836,754.68176,0.86553085
0,137,0,9,1110.7762,754.7075,0.8509144
0,137,0,10,1116.0801,854.10583,0.846779
0,137,0,11,1105.8411,948.4515,0.8233628
0,137,0,12,1105.7571,754.60986,0.8059299
0,137,0,13,1110.8103,849.1671,0.7474952
0,137,0,14,1100.5643,938.0708,0.67836183
0,137,0,15,1053.1698,561.02704,0.6401691
0,137,0,16,1058.691,555.7079,0.12979583
0,137,0,17,1037.7474,587.2602,0.69015986
0,137,0,18,0.0,0.0,0.0
0,137,0,19,1116.1526,948.54987,0.32112724
0,137,0,20,1116.2206,943.3693,0.29995018
0,137,0,21,1090.0403,943.35596,0.43693134
0,137,0,22,1137.2225,959.07825,0.53998584
0,137,0,23,1131.8773,969.41895,0.53714436
0,137,0,24,1100.5653,959.0043,0.6852347
0,138,0,0,1042.8086,518.9093,0.6452635
0,138,0,1,1053.3718,566.19354,0.8722555
0,138,0,2,1048.0862,566.1822,0.87761134
0,138,0,3,1053.4298,508.4765,0.68434936
0,138,0,4,1027.029,456.06372,0.7746524
0,138,0,5,1058.4484,561.06757,0.76864827
0,138,0,6,1058.519,498.0649,0.5606033
0,138,0,7,1027.1483,466.60876,0.612949
0,138,0,8,1105.6445,686.71454,0.8823001
0,138,0,9,1105.676,686.7832,0.87723184
0,138,0,10,1136.9333,780.90027,0.88253915
0,138,0,11,1116.3148,891.0347,0.9011225
0,138,0,12,1105.5531,686.58075,0.83688104
0,138,0,13,1126.5651,780.8141,0.84868586
0,138,0,14,1111.1223,885.6314,0.8491551
0,138,0,15,1032.3387,513.9176,0.6876338
0,138,0,16,1047.9633,508.64142,0.15512307
0,138,0,17,1022.03723,539.9682,0.7267588
0,138,0,18,0.0,0.0,0.0
0,138,0,19,1152.8209,906.5156,0.32830584
0,138,0,20,1147.5261,901.3541,0.3164395
0,138,0,21,1100.3442,896.08716,0.48526582
0,138,0,22,1163.3042,911.83105,0.83439285
0,138,0,23,1147.6783,917.0994,0.8563617
0,138,0,24,1105.8318,901.51154,0.86693144
0,139,0,0,1021.7513,482.27682,0.81795216
0,139,0,1,1037.5972,534.715,0.856758
0,139,0,2,1032.352,534.65924,0.9160329
0,139,0,3,1037.4591,477.1416,0.82178116
0,139,0,4,1032.3699,419.6678,0.8949251
0,139,0,5,1042.8755,529.6054,0.7850516
0,139,0,6,1042.8754,466.69043,0.5147671
0,139,0,7,1037.479,429.87524,0.59450966
0,139,0,8,1100.504,644.5947,0.90306413
0,139,0,9,1100.5836,644.63226,0.898912
0,139,0,10,1157.9458,718.139,0.8613567
0,139,0,11,1136.9928,822.9039,0.8316692
0,139,0,12,1095.3474,644.56396,0.86208963
0,139,0,13,1152.6572,723.17944,0.8333659
0,139,0,14,1137.0175,817.664,0.71861464
0,139,0,15,1006.2814,482.42026,0.8364821
0,139,0,16,1016.53046,477.321,0.1726297
0,139,0,17,1000.8441,513.6889,0.82235366
0,139,0,18,0.0,0.0,0.0
0,139,0,19,1152.9568,849.07336,0.30998075
0,139,0,20,1152.9707,848.9163,0.28856197
0,139,0,21,1121.363,828.05493,0.42865852
0,139,0,22,1163.248,859.52686,0.6861028
0,139,0,23,1147.6824,859.5903,0.7219549
0,139,0,24,1121.4738,833.32983,0.7676855
0,140,0,0,995.6345,456.10095,0.7740026
0,140,0,1,1016.67194,493.03482,0.8528398
0,140,0,2,1011.5191,497.97894,0.8869778
0,140,0,3,1042.835,456.29648,0.66399723
0,140,0,4,1042.9666,419.4457,0.65469927
0,140,0,5,1016.68414,487.81064,0.7959413
0,140,0,6,1048.1577,429.95712,0.5914994
0,140,0,7,1053.4005,409.15625,0.64444363
0,140,0,8,1095.339,597.5505,0.8703768
0,140,0,9,1100.2588,597.75793,0.8818852
0,140,0,10,1178.8713,649.9392,0.8877507
0,140,0,11,1147.4167,754.7651,0.8195333
0,140,0,12,1095.1532,592.4642,0.8276485
0,140,0,13,1178.863,650.1271,0.82429206
0,140,0,14,1152.778,759.9772,0.803591
0,140,0,15,985.19867,456.20685,0.8046905
0,140,0,16,990.41473,456.15216,0.2411261
